family,treatment,candidate,strategy,qualified,ndcg_at_10,improved_incumbent,consecutive_failures,variant,skill_digest,job_id,job_result_sha256,native_lock_sha256
entity-graph,construction,candidate-008,graph-reach,True,0.47727963594864053,False,1,"{""query.max_hops"": 2}",sha256:4d9e004658fdd529a4ed3587f4721adf4d9c826d8ab6834e4a596fedc4f68812,eaa77b7f-51d4-4dea-b759-a2d260193552,2a7fe1500d63cb90d0d9889a15b1284c61c065f45fc1024827bc743a545dba57,5820a2ffd0030e99023c998ce412a012857c42371010ee958ec9ca5138ea57ff
entity-graph,construction,candidate-009,graph-reach,True,0.47727963594864053,False,2,"{""query.max_hops"": 4}",sha256:028d0aee83a3e551c871f04d35cbce19c3e50983647e533f09eb55d8ccba560c,e9f938d6-9256-4631-9ddf-3c48db7d8e16,b788eacf6e9369faf8296bf47c79e05134b5d3fd03f870e6e0f1e1b06f33ea49,e6b495dc82e568bda45da0468b5bc4f9e60f4ac93d3147d823ab4539d7bfbeba
entity-graph,construction,candidate-010,graph-noise,True,0.48188524415128164,True,0,"{""query.candidate_edge_weight"": 0.0}",sha256:81f637cf98dcc0983005b83feef6c26fccfe58a01722930d5abba4cd4d35f199,d5fb00b2-2293-4ad0-99d8-4b96359203c3,88f701552500ce4389f62d98fc63fb484abe1597a1f267adcfd795bd0458bc25,1793f9b814244da359937021b6fb2e6f17b3413d8475e4cce743107a622042e9
entity-graph,construction,candidate-011,graph-noise,True,0.48156163024020343,False,1,"{""query.candidate_edge_weight"": 0.1}",sha256:81b0706b0e6968ade757a43e72e3232ceddd8d43475ce819914df95cac8838c6,e5fb0efe-beac-45f7-b141-6814dba7060b,0a167673477154562bfc3328dc21a5ca4a2cdbcb8347d95cc37edf18252197ff,1fd8dc2a7c901ac5f107991c83f83006bce5b70d95dc9b25bb032a43ae903d01
entity-graph,construction,candidate-012,graph-noise,True,0.47727963594864053,False,2,"{""query.candidate_edge_weight"": 0.6}",sha256:39384b99e310a393988bf324fa07236edfc26cb736094781caa4c95d3133e995,7f613bc0-c945-45a8-b434-13716bc94e93,66bb6a7cefe4fb4c45536dd9309ed43b5586e3421b5e0c9474ae3459e89a0d1e,8c5718f36c41d4d1eb2da03174990b194c8852ecc7be1e4bb783c912d796959d
entity-graph,construction,candidate-013,section-granularity,True,0.48188524415128164,False,1,"{""sectioning.maximum_characters"": 6000}",sha256:ff95f19bddb655d8fa00ae9b7bc54a5489bc08f9540a134f3413f0ddb07f87b3,05e986c4-5a05-43e8-8b63-9e3602afdbef,7864a37a3f55d6e963fea7e801c63b15fbc74b38e5ac11d10f2108f9f3e5133c,0a795c35641e36425efbfda6cceb49938e76766e598ee05ce7ae5da6e4019f2e
entity-graph,construction,candidate-014,section-granularity,True,0.48188524415128164,False,2,"{""sectioning.maximum_characters"": 3000}",sha256:1e23e7b0c4d462cea90a5ea82cdb055bbb4dd429c9bac1534a1aa78d5d94d395,e01a312a-341f-4cf3-80bf-b7cd2346dd94,1a7a94a183b210b9f6906cefe88a382e94d61b159d8e5cf3733c4b4ff92c288d,47acba0d95f3d7734831866eba4939ad5c35187d612322e296b967a1b3ada071
entity-graph,construction,candidate-015,section-granularity,True,0.48188524415128164,False,3,"{""sectioning.maximum_characters"": 18000}",sha256:08cd12a955287688812f8063f8a352253859d4b7019100d843ebb0a4f555c73c,c1e013c9-34b8-49dd-87e2-345b08175943,3aabc4bc645aeae511dbcf28209f6c45152599a16de9c8ce324d2870a1992aa5,dc0ff52a99862ae3efe667302b13bae77ba0a3857f1d48ea7c391a54dfd64ecb
ensemble,construction,baseline,baseline,True,0.5566385701162351,False,0,{},sha256:0fb227d81f64ba9e930a0b720bc9b4133681ff236b45d622d390f8bb2c948746,788b1ab0-614d-451e-9c56-f36f1701a8ce,ea305f975d8f7e2ae37e6c23ea8a32a9b672f88b46bd2219473ccbd5b382947f,fa748e796c61641173d2bed9ff1fc4c338ac66fb3fd1db40823509e0a838f3f3
ensemble,construction,candidate-001,length-normalization,True,0.5576573173324186,True,0,"{""adaptive.bm25.b"": 0.25}",sha256:996dfe413201b2fe107b28931efde9ab103798d8e02243f2c389da7e4563b9d2,0600d415-1f9a-41a2-bdb0-44cd58025f32,0382642798e32d1ae31e727b138583d04344280f7d7c2d3a081642ff57f9bf0f,bbc8b5bda1b5037cff316fa3767e3f80d6a1d7acee045d775c4b1af20b31f5bc
ensemble,construction,candidate-002,length-normalization,True,0.5642928737711814,True,0,"{""adaptive.bm25.b"": 0.0}",sha256:2ee432ca42f54b21d5227b16316eab3e83c8d0028d8ee9b65a364c53aef2c32f,0042409e-ec7d-4a56-b3bb-bc27aa50343a,679c5b4065f0bd99edb3006a10fa1502b9a928b0cb9eae685764c2b33132b8cc,eb167a1c4485e471543723071f3c87f10fd34f00fa9141983c96f43a585fb2d8
ensemble,construction,candidate-003,length-normalization,True,0.5733559826437304,True,0,"{""adaptive.bm25.b"": 0.5}",sha256:d0b019c134ad135a2f345c34a82ae2e5255e3de6b6229d0e1c80b420848e9c0a,bc394f32-76a6-4b1b-b6b8-5fb292696788,f592c9163e78c9a8b983008ea14db823f6ad723f8ebab08d4d0cc62952f5114e,2432df20ec6a23c499ebd1734b2249abfa8a90a83ec794bcd260a4e6b3484de2
ensemble,construction,candidate-004,length-normalization,True,0.5571671488600702,False,1,"{""adaptive.bm25.b"": 1.0}",sha256:c1a4b42fc0884633ab41aee15551e981c74a3080a18039866bb82901bf8cf0ae,b3bc37a2-263d-4a2d-8b0a-e4a9d4950eee,78af44769b2594284ee0e249905abd7aecd42804ac21c8fae7ebb55e1df38675,957b70f6fc655547c0017706d050b6abd892cc5aa783e592b002b98a14b346b8
ensemble,construction,candidate-005,bm25-saturation,True,0.5669371031270407,False,1,"{""adaptive.bm25.k1"": 0.6}",sha256:d2c3253c4f18668063da1eef54d31e2a9ac91f9de2367befcca6d9dc42c742ec,3911edab-6bc2-4419-b79f-89c180ecee1e,7283319a696341e82e780f8051b83f63ac583f58f0a4c32d2d77d3dbbf7a615a,b9209fa1ad83c1f90fc72e39be33b9f9bf23de6b42b3f99039d85d9087cab2ef
ensemble,construction,candidate-006,bm25-saturation,True,0.5601291987247219,False,2,"{""adaptive.bm25.k1"": 2.0}",sha256:b93c434559c5d105fd97f3d8a2566d3a01436bd1495ba72c077c2bb922505310,e133f686-d760-497d-a49c-2be6c987654a,8e231f77210368f8c7ac3cb69d1ebe6847e113eacbe91c8b597449293fc1fdae,9e5e6184bda637d8eb8a43bab9ff42b0c47c8d3b7587a1a3a91eb6c4ff8224b2
ensemble,construction,candidate-007,bm25-saturation,True,0.5562133869710069,False,3,"{""adaptive.bm25.k1"": 3.0}",sha256:bb092485c1b879e0d33081ecafd54d5067a762702835f0bd1a96d01476c304a9,8646224b-ddbe-4278-93a0-b90313cbec10,c664974090a3c4d4538824b986c643f5dd31cc4037eb0084f2d78cd94033047d,96a67305be733ec11064de84acde0950300763e0d467708980e3530001e2e0a7
ensemble,construction,candidate-008,title-weight,True,0.5733559826437304,False,1,"{""adaptive.bm25.title_weight"": 8.0}",sha256:ff1de3b1264e7aa765a710f0400ab707381809c3cd758be3e0222fe687c6a969,a9402560-fe6e-4043-b042-808310da1ecd,f2eb546a37de03c6887d8bd4696d897b40086fe29c3af3391498c9d54e95c84a,6f1d64e63f1e7485e3e7cb26925908534394b52c7cefe32790e41aa2aeaabf32
ensemble,construction,candidate-009,title-weight,True,0.5733559826437304,False,2,"{""adaptive.bm25.title_weight"": 1.0}",sha256:9ee0a8097951b8edcc86bfea0fdd0b7c1043dde249282d86604062e38467235f,bec9a467-6d22-4380-8d99-2f3be77d83d5,7008f75517b48b69602f4b5db0a20b09f2c510ec3ae8065a4e2a3d4091f10f32,abef846eda8efc6d594d04f52551185d68a20e3cf198d8697ae268f7ae69d1a5
ensemble,construction,candidate-010,expansion-strength,True,0.5608939487157149,False,1,"{""adaptive.expansion.association_weight"": 0.0875, ""adaptive.expansion.topic_weight"": 0.05}",sha256:314b014b84d7dcf8a30a27dbf44d25f647e893284da732479a78190c7d6597fb,8710fc8d-7819-47ab-ab36-fa14e0fce4a3,b5104107c28c9d6523315fb186d495b7073840ed3410d5ff67aab9ea0123f11c,9d8025c226c33492d1e5e9e8525df83c206d351f62bc7182f7f24158d0699428
ensemble,construction,candidate-011,expansion-strength,True,0.5620172223475284,False,2,"{""adaptive.expansion.association_weight"": 0.0, ""adaptive.expansion.topic_weight"": 0.0}",sha256:c3fde433dda2b12b8b9b368599892a3d4f390a359f71972c95b8277053c13704,1cc17d13-23fd-4715-9fbf-5fb08e81c180,1eb443dcaa4b3e790270cbeb9bf58d04d515194681fdf45da46263f1b5f4ac63,9f1f1e44af33a16f7c4db64b6d7373aea2ca2a02d3bd016f0dc4b02d4ce1bdef
ensemble,construction,candidate-012,expansion-strength,True,0.5608939487157149,False,3,"{""adaptive.expansion.association_weight"": 0.175, ""adaptive.expansion.topic_weight"": 0.1}",sha256:73b28056a5c8703ac30a28756e0a122b6b8953fe2e15e36b68da58297cd68fc4,8817b58a-dab7-4d0f-83a4-38daf6468dfc,2e731f68a8ef3ec78f8bc22c153a6d262a9b861b01074cc55e22868c7ea6c669,08733d5744ea47c8c749d3cc27249992255d90cc25fb04923cccc015d915f62c
ensemble,construction,candidate-013,relevance-diversity,True,0.5932160909408737,True,0,"{""adaptive.reranking.relevance_weight"": 1.0, ""adaptive.reranking.source_novelty_weight"": 0.0, ""adaptive.reranking.topic_novelty_weight"": 0.0}",sha256:6a56574700ae2f0a9080ef1ba61462e8656b58a45fbbc9c193538bbf86b0beb8,04be2747-26c0-46b9-ae7f-c1e68faff3fc,8e4114efb534aa3055079a0f394393020ea23f83773b96e9d5bfd77f192f09b0,70c361db4df6f882fd41bbc98bbdb1ea7a3fd09f12c699d51573f773e28be769
ensemble,construction,candidate-014,relevance-diversity,True,0.5870645195193089,False,1,"{""adaptive.reranking.relevance_weight"": 0.9, ""adaptive.reranking.source_novelty_weight"": 0.04999999999999999, ""adaptive.reranking.topic_novelty_weight"": 0.04999999999999999}",sha256:f480d327804826ac33df36dddffb93b71e6ad48e304ff2ee3d8bb075c78298e9,90ac30b9-482f-4e52-832d-56f3f1308a7b,cecac16b3febefbc4a93b67ecf9bb49144ab1486c420fa96aa3e73fe51193976,9981a7b584c65d90bd7ea5fd20812a2f267142e1f96245068bf5d596a828cdda
ensemble,construction,candidate-015,relevance-diversity,True,0.47677206512258347,False,2,"{""adaptive.reranking.relevance_weight"": 0.5, ""adaptive.reranking.source_novelty_weight"": 0.25, ""adaptive.reranking.topic_novelty_weight"": 0.25}",sha256:a286424c386bb5a9dc9f06f8f963987005184e51bb1eca6d0de757565a02e8c1,c84b1f69-a474-4dd8-be38-216aa5522e76,75106bd2c8b256ba369c168a9a9c936981294c9f28751e8aabf2203718132c93,6352ad8663a5425d01cc0cd836acb79b94bfd63646ba678136ffe3aa3d12c1d3
ensemble,construction,candidate-016,ensemble-allocation,True,0.6028174208168413,True,0,"{""policies.quality.weights"": [4, 1, 5, 3]}",sha256:13396bab2b4dc3f2dcff36b572dd9bcd9b3d8fab16571cbb536b9d9197439af9,173422da-75e7-43d4-b906-08ea0d106f6f,86e736d4d896ee562e409c91ae0b5d36ec5abcbdea4ffaf99cfb08d82ff10fc7,c35dada12e30ad58d9f52f1f8bd02ff1df232b864726dcd7863df2608b1dbcf4
ensemble,construction,candidate-017,ensemble-allocation,True,0.6135043091548117,True,0,"{""policies.quality.weights"": [2, 1, 3, 5]}",sha256:244419d2b2c8cefe4eab6084b8c593bcf4ce5e36ef4acbec083bea7218be2c60,9c08b52e-ee1f-44a8-88c9-eef6a9214d66,9be0dbea3280bb756ef11575ad1e3f7e5681fea1acc15f8bba01fb35fe621ae9,48e3dd823417125b5b1aada97d732081845332ae27a916587f7747acd714132e
ensemble,construction,candidate-018,ensemble-allocation,True,0.6136740767613875,True,0,"{""policies.quality.weights"": [1, 1, 1, 8]}",sha256:5e45b27a162ee9fcb7b74f823cc5a9c400f087970b6bcef94a79f62845a8b5a8,a665df87-ffb9-4119-bbd9-77b3a8e9bb91,45da00bf4154eab9a180638519a13b132a8c8cd62c575e8aa0e9f58e93fe15a7,b6a9e7d85070e4a094c0592d809a2d0ade6cb635c9855ecf4c6193b244ba069f
graphify,consultation,baseline,baseline,True,0.13626228624863054,False,0,{},sha256:0fb227d81f64ba9e930a0b720bc9b4133681ff236b45d622d390f8bb2c948746,d449bb88-08a3-44ed-9825-a7ec7867e4a3,e7b4d801ce1c5435fdc030e306a218f12c87a4b5c7db20bfd736066bf59b4218,2ec5e0c45313dac0be7ad12030d71091537860485a2d0a56d93def0be8fe715a
graphify,consultation,candidate-001,traversal-depth,True,0.09109336459514347,False,1,"{""depth"": 0}",sha256:4ccd8ca66563a35e0ff3f48dd62c56dc963cfca0053ad241348fa0997b7c5a2c,4340f40a-4b81-4aef-9cac-51ccc0c2f753,69ab812d102a705fbdff6f71e5e4d63d6b706be50e54ef10f2f5154cf9162b88,2f0722742a9f03026f1d59dfd8d9d4a4ab7e54668d890cbfe51d63bae99b0404
graphify,consultation,candidate-002,traversal-depth,True,0.09109336459514347,False,2,"{""depth"": 1}",sha256:2e3249e99d0fc0ce0ac0b0f02b746312fd0f702fd4cb4102d95a8a419c4d3c19,5a916b5b-a032-4439-98ec-c9739f7ffd3e,75ec4d112c8a26eeb9f9e9fee9012652e86f020f99daf9d23a8dbe4749dac075,b98caa4d3f0af08d3dd1d5ce45752143e5e0ac7a9216ed5ff6ea09c70ef9eb72
graphify,consultation,candidate-003,traversal-depth,True,0.5144427680270155,True,0,"{""depth"": 3}",sha256:4f581e26567306f531e8a62323f52543f45cef7a6af77eb4ddc609141deaca65,d673856f-3ce4-48ab-b69d-b1bc2eb4a006,965f8769f71f3b46edeabf0f2f3f8cb59626063b4526a88d10687c9a43f305bf,f282c520c791a7f254a1afcc787328a9dd3f0f425a44ccbdee9488157f6c41cb
graphify,consultation,candidate-004,traversal-depth,True,0.5374775759799012,True,0,"{""depth"": 4}",sha256:ca767e7d9cd504ff77967e29899be2807fe72184656a80297ab4c9a4ab0fd430,190d404b-6649-4b01-9fc2-3add905edf27,3459ffa1eee5d65b1b86a5ab59e79c240151445bc1fc0b1e3d8971858d755bbe,136d97f48af8645eda46acf24a3c43f8d2a8cd8172d7b2c417f978462d5e76bd
graphify,consultation,candidate-005,traversal-depth,True,0.5374775759799012,False,1,"{""depth"": 5}",sha256:64d704b2f783963140df10381176d509b1d365ee32a1ca45138cb235b7a65860,59569c74-625a-4c25-a5c0-c3a1995db762,e6a614cfd9332c8aaae704fa23f6cad809d1961532e20fc55e7b7f151474fa0a,ed1ef15c596298f43794a18de085dcab2da1cfdef42069853398cfd7287fe9f2
graphify,consultation,candidate-006,traversal-depth,True,0.5374775759799012,False,2,"{""depth"": 6}",sha256:c0af9d68871af81a72c075c90f1725b5ede34b68b8e34e38fe02110603093d5e,137fcca1-999b-441d-a1c2-0ce293d87067,a1e6563d1f49ac182d225d845ecec40c878e69f4c35071ba12fa8bbdfb99a690,7dc97e5e480ff55cb7beda7cc2be9306c49b9e7ef30bb75166518c6fe685153f
graphify,consultation,candidate-007,lexical-graph-fusion,True,0.576319468408568,True,0,"{""lexical_weight"": 0.5}",sha256:0dfd25c3470236d74fa7c58dea29753ea6498fb709d0a328683b7d1aaca8e8d9,aab76f80-18b9-4b47-bb93-8aadc7c24e59,31bf8920f1cb53d5215ccabf8ad36bb1f810807856769692d1c798b2cd4455e0,c3ba151034822a312f70bdecba3de1a679f6a6fbd21138e49b16f28e5c8f1421
graphify,consultation,candidate-008,lexical-graph-fusion,True,0.5692753631205092,False,1,"{""lexical_weight"": 1.0}",sha256:b7dfec59d9405598e4dd5948e0591474b3fc5ba8f5e369aad96fcbbee6eeac0f,30cee281-d2a4-41bb-ae72-5b3ed2d7a967,4a622d4194141f7380f6ecd29cb9e6569a87326bb86eda7c109f1b34aae3fb99,6a218a689c9db3ce31ce03968c0ea93ff6388f7925f8a4b6ddfc8129e36d5e94
graphify,consultation,candidate-009,lexical-graph-fusion,True,0.5837804919562507,True,0,"{""lexical_weight"": 2.0}",sha256:766a2ad70e8c5f279d7d4fd6f316558ab6b8d15bc6dc0db38104966b2dea4c83,4369b05f-89a4-4817-8f17-9b9fcfe60a36,fa79aeef28e9fd04f747f9c9c4b5dc7c4038bb91a8da87065105ae44f7bfce82,c71108d49a132a84c4dbda51d39bb75d21c5a8491c5b5a4870f030bff3890f8d
graphify,consultation,candidate-010,lexical-graph-fusion,True,0.6035802201326674,True,0,"{""lexical_weight"": 4.0}",sha256:b094fb922cc34f6033de2575f8fdd7b8541afdd5bfeb8a5a819c5b791c31bce6,8ff01e74-79f6-447e-af70-383ea1d3598c,3c23b01b9ff1d9b426689956d39af84dfbd26c9c2eed0ca91db7c0b63bb76f79,5e789c83b7ff85d215cbe245b5c6dcc3fbe56ff638de41125c7e2b8cc3d833a1
graphify,consultation,candidate-011,fusion-rank-decay,True,0.5839364844215764,False,1,"{""lexical_weight"": 1.0, ""rrf_k"": 5}",sha256:09cd1ba3a6c6f3a0fe52c67bc1f9c9c3956b67be86f1ce587baa45e0b3546687,0cdfc0bc-f1f6-4250-a0ba-84cc7fd27a4b,e4d84046979f1c440987406ce6a1dbac47f6f087470a8fa0da34d8ab8be49511,e0005b9822e1a81782669730c765643d2dd1ea41f83201627dde490041ecfba9
graphify,consultation,candidate-012,fusion-rank-decay,True,0.5712617901063284,False,2,"{""lexical_weight"": 1.0, ""rrf_k"": 20}",sha256:285e203b48a1d9b217ec7de79c8ab4624d07900262cf0643f75d0f7511c88168,3075b695-d944-4ae0-93ec-b3b4f6003339,87c50e4387c2b68a887d8fdc2d303331de774243b5bfad7d7e45066d395c0438,423564305210215edb2133dbf8dd76793e19da52a8c40fb2c6c2e8ae188e8013
graphify,consultation,candidate-013,fusion-rank-decay,True,0.5692753631205092,False,3,"{""lexical_weight"": 1.0, ""rrf_k"": 60}",sha256:c4111bd41a6cbf61a9ed5acdc6aced7c6041bd157f1a704eb3e580cbf02283f4,67f0f236-77a8-47fc-b5a2-e4f4d226766f,5b8dad5028da2fbd22323cddde8f0a49d939a2193fec53e3bf45b1ba1af005be,7a71f721cd4bb44633b6bc44f98f187302ad8ae5bf960da277dd0e321cb6fbf4
turso,consultation,baseline,baseline,True,0.40319114502840775,False,0,{},sha256:0fb227d81f64ba9e930a0b720bc9b4133681ff236b45d622d390f8bb2c948746,054ec196-1d35-492a-b7a8-9c5810315da1,ccd04764c373ede8578a8c1e9e0bf29b715fae4fc7b3cafe31963bbb764939aa,591b54bb3fd30eca868c18f1c60698497882fd67aba4bc735062fe8a88bbefbe
turso,consultation,candidate-001,bm25-saturation,True,0.5868341631156483,True,0,"{""engine"": ""bm25"", ""k1"": 1.2}",sha256:6e95f7c8580409833c59243d37631d309f6f43fc507bb364c2fab7db399e916b,9f0d75ce-67fc-4ef9-8afd-c1da189a4191,e64403a25383f6b11171beeca53a03252929360b93c1eefb32932826f9b35e88,eba7608111015e676303ab63f9c8db3070923e918ce4c85d099d91167625f03f
turso,consultation,candidate-002,bm25-saturation,True,0.5814176888760005,False,1,"{""engine"": ""bm25"", ""k1"": 0.6}",sha256:21ff7faeb2d647f6ef2a0b5300fc08780923702cbc0d30548a245985a33e7415,f73ed201-5ec5-42b0-89ea-65413ffb5141,3cd88935a717dfd3537fa2c70e0d550cae688f3cbd993f46591c152e8e6c87a3,e2832cc7a47b9376a601e91938f1230dcaefa5fd24f2b514f0a758707238e752
turso,consultation,candidate-003,bm25-saturation,True,0.5961724167905328,True,0,"{""engine"": ""bm25"", ""k1"": 2.0}",sha256:4dab411aa251397e054691513359ee94b24ac7264922ca42c8cb707ff15dee7b,3fce78bd-8c13-4d25-baf7-b6938cbf6bf8,877dfd976597c31e73bccb09951ef4ef836234d8f87a09adccbdb1687e6a764f,69fa51aa27c65862d3406a08aabcac18d4261866280ec7a9834e807cadd16b4b
turso,consultation,candidate-004,bm25-saturation,True,0.5952238585899123,False,1,"{""engine"": ""bm25"", ""k1"": 3.0}",sha256:d63e1b451be17ab68116edc291a94ee5bdce5dfcdf45916787a38dab1db8af8d,d88ac717-7403-4e92-9cc5-a3fe29a26c44,280c385dfa7d29e6da1760db0d5d387ee71dd9f333df57f557d197b6494376b1,0c373da80787e3dc40eeebe778f4e2295636ea776e66d1fc50eca32dcaa07ac4
turso,consultation,candidate-005,length-normalization,True,0.5777585149949644,False,1,"{""b"": 0.25, ""engine"": ""bm25""}",sha256:22b6ae999939e8e9eea14acdc9f6ba64a9cd37a57f73b8929637f548bc42d176,30a03a74-3f7f-4f43-82e3-20739bfe4f09,13325add9ba531f88b166688c842129d58746b1cda3dae804abaf78b04c66cef,c92f50f7f1daae71997bd3f16a65ee32e72bcd72ca439f195bf8a223219d8115
turso,consultation,candidate-006,length-normalization,True,0.5651710648556278,False,2,"{""b"": 0.0, ""engine"": ""bm25""}",sha256:3d5b9636b7b23e0b3227789bf84bdb44bab61250b9f47976f494f14d02badb40,884ddd09-1ec4-40c0-bf01-564c1aa057f8,24608610af4657b4abbf6f701e0a12294cdd015da45ca0336e0eb0469fa5fc4e,98552b832e0253c4a9ad05c384bcf98fd2be4678cebf8c730d2b24299398d295
turso,consultation,candidate-007,length-normalization,True,0.584827182844353,False,3,"{""b"": 0.5, ""engine"": ""bm25""}",sha256:ba8c5cd5926ce5878d0da4ae24da4469d4ff1c00631c2a903307a4e5580015d1,fadac198-1ac9-4d0e-a4a4-8c0648ba5145,9afa4f742c358c837f552f1bb049a35adac681f0c53331a804864fde3c661b09,0df15e67cb571a7cbb7881a8dc6f1f8322bb3b1e2cad045b6b2c689cea24842d
turso,consultation,candidate-008,title-weight,True,0.5897017567394892,False,1,"{""engine"": ""bm25"", ""title_weight"": 2.0}",sha256:9398608cce3caa3e79891bb45d70131843c033b5c6bd432d98df82eb09fcc18f,b21a9614-16de-4003-825e-3633d0a46ffd,e1f372709ea046c77f775bd28ee10206a02147ede1e737a0ee61199e3fc957d6,f494543f3c8a4aa3877f237d58880cfe54644622431c34edc860808e1323e706
turso,consultation,candidate-009,title-weight,True,0.5877438972143467,False,2,"{""engine"": ""bm25"", ""title_weight"": 4.0}",sha256:ddf2de67d985c31bb96716165215b3d921c111e37b6c35b9ded16094236be13d,da712ed8-a17a-447f-8474-3c096b64e774,9962e903f3f5b32ea6737438a5530d0f3d564cec4f27bf89ac81f85355342295,5166dbc9236a856c5eab2b342c51cd56102cfe0d21bc475b3e404b3b4a4b1026
turso,consultation,candidate-010,title-weight,True,0.5808281321115133,False,3,"{""engine"": ""bm25"", ""title_weight"": 8.0}",sha256:e91a55bb32f3ff3f14540e9fbaf06c735dea31acced83b79ed99102f1e2fe12f,24de3b4c-f11c-450a-9b01-838fc3e0bfd2,5107e2f62d6351204f907e45df956d4326fa6a2e80cb8c64206705b976223008,2c71f821449813e2609e481ff2df4cd885764c4106a34341cb5254e10c4495f6
